logFC	AveExpr	t	P.Value	adj.P.Val	B
6430571L13Rik	-1.6678653229816	7.23023553259806	-12.1747245234284	2.70374540808883e-08	1.67106081059933e-05	9.57219764914256
Usp15	-1.0794178862133	9.75587896757157	-11.9883484152455	3.23213727118221e-08	1.9029110291359e-05	9.40261995402183
Ufl1	-1.42263386119399	7.37532931213131	-11.984133407944	3.24530042576089e-08	1.9029110291359e-05	9.39875282288721
Bbx	-1.13361762834571	6.13758136443359	-11.7701389131869	3.99549106906474e-08	2.28422224418431e-05	9.20052826429746
Ppargc1a	1.52286048332887	9.2688835678198	11.7101972527041	4.2375786612464e-08	2.36353533720446e-05	9.14433139118242
Tnfrsf21	-2.02461985056422	7.29635292347075	-11.668081807929	4.41706631693621e-08	2.40498744132612e-05	9.10466881988014
Dnajc21	-1.32589602799685	9.183257787358	-11.574111034225	4.84765169415266e-08	2.49241536037774e-05	9.01563662059039
Crnkl1	-1.09880975438011	7.70301943415498	-11.5432728872932	4.99860446964061e-08	2.49241536037774e-05	8.98625723462989
Cdh5	-1.6695396912072	7.13972117475278	-11.5339208968706	5.04537346490668e-08	2.49241536037774e-05	8.97733173253245
Gm7895	-3.25003094836362	7.93308707925862	-11.5041376998488	5.19747423860723e-08	2.49241536037774e-05	8.94885733628666
Nqo2	-1.06513985539511	7.70633822563289	-11.493983306247	5.25045091796811e-08	2.49241536037774e-05	8.93913193709263
Agfg1	-1.22873296651296	7.6552383043604	-11.4818013266874	5.31477150904223e-08	2.49241536037774e-05	8.92745302517912
Tlk2	-1.50845974767613	7.97102339026961	-11.4690299661729	5.38311297735454e-08	2.49241536037774e-05	8.91519548220196
Pim3	1.43989306398081	9.3546760055975	11.4567765317097	5.44957005505017e-08	2.49241536037774e-05	8.90342193327307
Gsdme	1.74418075733009	10.1447586081221	11.3157059334069	6.28141102721255e-08	2.75540594058291e-05	8.76694633411717
Smtnl1	-1.28937269797115	8.35642833458591	-11.3144958307064	6.28911025714335e-08	2.75540594058291e-05	8.76576820031108
Zfp62	-1.83628171496552	6.43280415001103	-11.2818665816417	6.5005770510382e-08	2.75540594058291e-05	8.73395287067599
Trmt1l	-1.2643799820991	6.79644163155101	-11.2809606726349	6.50655592056486e-08	2.75540594058291e-05	8.73306823407939
Pdcd7	-1.72437418309684	6.97078521427555	-11.2480900733848	6.72753816595555e-08	2.79718805052857e-05	8.7009209449582
Cd9	-1.4250211518987	8.21379571041193	-11.1992339716942	7.07099618607265e-08	2.81859775345469e-05	8.6529647246208
Smc3	-1.08998351436372	7.98399035883983	-11.19472407718	7.10363611691122e-08	2.81859775345469e-05	8.64852730192817
Arpc1a	-1.29551931881991	7.59487096001672	-11.18852079264	7.14879612123368e-08	2.81859775345469e-05	8.64242076836221
Bcl2l2	-1.08519767041268	7.93359831342425	-11.09434826305	7.8735556530306e-08	3.05173679107633e-05	8.54929811565384
Gpcpd1	-1.10051065922871	10.5749149570439	-11.0503776371073	8.23860438046585e-08	3.14000674954155e-05	8.50554694733283
Gspt1	-1.2670760102638	8.62578094736503	-11.0185063471919	8.51453453084465e-08	3.16638947124463e-05	8.47372625200775
Rab12	-1.16579919325273	9.66527029534597	-11.0024796575365	8.65701869999805e-08	3.16638947124463e-05	8.45769042786825
Zbtb38	-1.21166013447364	7.71424401373939	-10.9951295840832	8.72321745182839e-08	3.16638947124463e-05	8.45032840891919
Mapk6	-1.12991971424424	8.77596193632842	-10.9370914807455	9.26540932270717e-08	3.31064656861981e-05	8.39202410814152
Elf2	-2.00461456638968	7.62351224135145	-10.9153871276384	9.47736270526665e-08	3.33428200529289e-05	8.3701415472878
Wrnip1	-1.27520377098511	5.69110248878889	-10.8922488478245	9.70905814748878e-08	3.34411881439281e-05	8.34676593600122
Zhx2	-1.59350536391016	8.56686978556048	-10.8631090513463	1.00095278996699e-07	3.34411881439281e-05	8.31725752408689
Nop58	-1.20603440631396	5.27814899659063	-10.8554387754479	1.00902657946958e-07	3.34411881439281e-05	8.30947726582861
Snord11	-1.20603440631396	5.27814899659063	-10.8554387754479	1.00902657946958e-07	3.34411881439281e-05	8.30947726582861
Srsf9	-1.00406482713081	7.19244791435738	-10.8379774571193	1.02766811231907e-07	3.3480484943283e-05	8.29174539579151
Tmem87a	-1.03124181615235	7.64185911159056	-10.8079168797475	1.06063118694325e-07	3.3480484943283e-05	8.2611532185859
Minpp1	-1.24973036957525	7.18391263809531	-10.8065239742987	1.06218581460167e-07	3.3480484943283e-05	8.25973365766933
Nsmce3	-1.49521032939115	6.58521624505817	-10.8006441227027	1.06877531959929e-07	3.3480484943283e-05	8.25373930827947
4921524J17Rik	-1.66203788428516	7.7100734643257	-10.7745204751134	1.09858646061464e-07	3.34966335751142e-05	8.22706824459037
Gm43578	-1.66203788428516	7.7100734643257	-10.7745204751134	1.09858646061464e-07	3.34966335751142e-05	8.22706824459037
Psd3	-1.247675018178	7.9372191257444	-10.7277517541704	1.15420695222245e-07	3.47294797150303e-05	8.17916113799951
H3c14	-1.16406138493811	6.89422583105457	-10.6856433021711	1.20687252690847e-07	3.53757188644588e-05	8.13585308751731
Cdk17	-1.07633595030211	7.08229895065301	-10.6833694650007	1.20978881530208e-07	3.53757188644588e-05	8.13350974585191
Mir6921	-1.57892427064122	9.28768937176758	-10.6620043827273	1.23756231815494e-07	3.53757188644588e-05	8.11146787847027
Srebf1	-1.57892427064122	9.28768937176758	-10.6620043827273	1.23756231815494e-07	3.53757188644588e-05	8.11146787847027
Strap	-0.917381754411067	9.60085216575679	-10.6130567288647	1.30380216085482e-07	3.6507617160984e-05	8.06080760654352
Kcng4	-2.00653264042828	7.24470236051775	-10.6092655555629	1.30908894839981e-07	3.6507617160984e-05	8.05687433976357
Rraga	-1.60570024329372	7.79502474565277	-10.5878807438373	1.33934367055258e-07	3.66556714182148e-05	8.03466251520515
Ank2	-2.01550585069251	7.35203513250402	-10.5468219892017	1.39955425808136e-07	3.66556714182148e-05	7.99189410094315
Tpst1	-0.991190873922127	7.81766069808586	-10.5384477717653	1.41218720944136e-07	3.66556714182148e-05	7.98315146487665
Gm6877	-1.73848908794325	6.07600225153809	-10.5252253979285	1.43238336690605e-07	3.66556714182148e-05	7.96933374204359
Prdx3	-0.943713933149426	10.696682986529	-10.5250603365523	1.43263743344054e-07	3.66556714182148e-05	7.96916114300084
Gm6501	-1.52006433443929	5.98271016402203	-10.5231462302026	1.43558720340184e-07	3.66556714182148e-05	7.9671594370142
Trim13	-1.4636698557213	7.92403192686559	-10.4877601532814	1.49130861295679e-07	3.66556714182148e-05	7.93009067614155
Msantd2	-1.51743123898417	5.72990568903723	-10.4824116200861	1.49993051754863e-07	3.66556714182148e-05	7.9244773537728
Rictor	-1.5247590081813	6.66602451333289	-10.4775285073184	1.50784882238375e-07	3.66556714182148e-05	7.91935009140683
Clock	-1.38999817629815	7.61848083930288	-10.4755171330739	1.5111234218936e-07	3.66556714182148e-05	7.91723748393483
Gm9029	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9030	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9040	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9044	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9045	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9046	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9048	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Gm9049	-1.19612785946741	8.16455490725958	-10.4209553413803	1.60292423553502e-07	3.66556714182148e-05	7.85978074135036
Tmem168	-1.11221868963621	7.20194720804939	-10.3947607767237	1.64910439172155e-07	3.73383358711767e-05	7.83209400125352
Plcd4	-1.49026985513878	9.08064340232481	-10.3842696367915	1.66799800691574e-07	3.73958611981853e-05	7.82098654463311
Jam3	-1.212228272941	6.37258735428776	-10.3478937562654	1.73532520249394e-07	3.83803832343052e-05	7.78239068847481
Snapin	-1.04050053680298	9.71922043100339	-10.3425396690935	1.74547833495179e-07	3.83803832343052e-05	7.77669894438139
Fbxw7	-1.36107522625979	8.08666758763934	-10.3107577216979	1.80707297365526e-07	3.86771631131541e-05	7.74285489139594
Gm9315	-1.01491409470159	8.76795300107127	-10.297137897756	1.83417797582012e-07	3.86771631131541e-05	7.72832104525979
Hdac2	-1.25302318629981	9.06398934428415	-10.2921458464681	1.84422154555603e-07	3.86771631131541e-05	7.72298941278062
Galnt2	-0.833514965920361	8.57426128822051	-10.2851578898085	1.8583798001274e-07	3.86771631131541e-05	7.71552198622787
Gm20388	-0.833514965920361	8.57426128822051	-10.2851578898085	1.8583798001274e-07	3.86771631131541e-05	7.71552198622787
Fut8	-1.12719498697407	8.18951976590553	-10.280549807654	1.86777989854078e-07	3.86771631131541e-05	7.71059509572422
Eif4e	-1.43457349270182	10.4001577124902	-10.267691014796	1.89428120897029e-07	3.86771631131541e-05	7.69683560454318
Gm7327	-1.43457349270182	10.4001577124902	-10.267691014796	1.89428120897029e-07	3.86771631131541e-05	7.69683560454318
Stxbp5	-1.18390340488552	6.60648782357561	-10.2273494100275	1.98007086848855e-07	3.94969878518119e-05	7.65356225462026
Ppp2cb	-0.83787690572912	8.50529414188549	-10.2173882891826	2.0018886683985e-07	3.94969878518119e-05	7.64285241753128
G3bp1	-1.3231009200305	8.88645083174183	-10.2166479589276	2.00352046126035e-07	3.94969878518119e-05	7.64205604808764
Gm5913	-1.3231009200305	8.88645083174183	-10.2166479589276	2.00352046126035e-07	3.94969878518119e-05	7.64205604808764
Itpr1	-1.34629588326858	9.20091812084125	-10.1867484578935	2.07062889448292e-07	4.04710611615687e-05	7.60984777768356
Pkn2	-1.21997407321582	7.79629821013042	-10.1422951307206	2.17489276461542e-07	4.21486845264621e-05	7.56179710169931
Mapk9	-1.03843802655419	7.46081861210981	-10.1218738414591	2.22466296013588e-07	4.21854944218951e-05	7.53965694152971
Arhgap12	-1.21896549775498	6.89921097794622	-10.1196805439207	2.23008051568287e-07	4.21854944218951e-05	7.53727654422485
Aktip	-1.11731491868959	8.16261236997734	-10.1188505418135	2.23213434714418e-07	4.21854944218951e-05	7.53637561256479
Suox	-1.28772159974863	7.72283457943431	-10.105030121174	2.26663224261419e-07	4.24863492820503e-05	7.52136396345133
Senp6	-1.8611984777076	7.66126531693914	-10.0965401328036	2.2881074087439e-07	4.25401953033785e-05	7.5121326662217
Eloa	-1.16708899703164	9.22311931308491	-10.0814149518919	2.32690796838589e-07	4.27456269576851e-05	7.49566882566797
Ipo5	-1.2759174959173	9.70415154033004	-10.0775385357862	2.33696517234599e-07	4.27456269576851e-05	7.49144561100957
Naa15	-1.33496488633641	8.4110703006811	-10.0705425709943	2.35523394991618e-07	4.27456269576851e-05	7.48381992105599
Fam220a	-0.8934973893523	8.97462915874451	-10.0609148459568	2.38062564654363e-07	4.28662577048502e-05	7.47331749211198
Atg5	-1.56539141821215	7.52398995955002	-10.0533254514056	2.40084819032296e-07	4.28926534502386e-05	7.46503197235979
Zfp101	-1.17969227078033	6.01372697481011	-10.0308059778341	2.46194361883205e-07	4.34928802904914e-05	7.44041258712488
Arih1	-1.09093773876075	10.1376934930899	-10.0262079976638	2.47462146772149e-07	4.34928802904914e-05	7.43537952603087
Map2k6	-0.845377417904388	8.01338820979572	-10.0133744815929	2.51037824064477e-07	4.34928802904914e-05	7.42132027994495
Dars	-1.17013527418988	9.19034122972655	-10.0099130912695	2.52011684272951e-07	4.34928802904914e-05	7.4175254236937
Klhl20	-1.05746021673758	6.93535993702917	-10.006577274031	2.52954044019388e-07	4.34928802904914e-05	7.41386708410319
Gm17538	-1.88983288266435	7.0121717225254	-9.98310820740646	2.59691621118459e-07	4.43181193413203e-05	7.38809686340371
Snord14c	-0.929473403395668	12.1636291614678	-9.95656744557031	2.67543342477564e-07	4.50211627409037e-05	7.35888598810711
Nacc2	-1.44245651220818	7.36465152579259	-9.95588440026482	2.6774873765799e-07	4.50211627409037e-05	7.35813327405608
Pank1	1.43557375861985	7.97752172508906	9.93652534797359	2.73640885274497e-07	4.53521932405235e-05	7.3367797612783
Acadm	-0.92212720977209	11.636414303303	-9.93277077456767	2.74799625976574e-07	4.53521932405235e-05	7.33263392103947
